Target_Vehicle,Source_Vehicle,Target_Model,Source_Model,Attack,Epsilon,Accuracy,F1
sonata,spark,LSTM,FCN,FGSM,0.2,0.24516129032258063,0.10210437771477052
sonata,spark,LSTM,FCN,FGSM,0.3,0.24301075268817204,0.09775086505190313
sonata,spark,LSTM,FCN,PGD,0.1,0.24408602150537634,0.10019979106357085
sonata,spark,LSTM,FCN,PGD,0.2,0.24301075268817204,0.09868995633187773
sonata,spark,LSTM,FCN,PGD,0.3,0.24301075268817204,0.09783549783549783
sonata,spark,LSTM,FCN,RFGSM,0.1,0.24838709677419354,0.10829695705547368
sonata,spark,LSTM,FCN,RFGSM,0.2,0.24838709677419354,0.10829695705547368
sonata,spark,LSTM,FCN,RFGSM,0.3,0.24946236559139784,0.11035764375876576
sonata,spark,LSTM,CNN,BIM,0.1,0.7903225806451613,0.755967120005562
sonata,spark,LSTM,CNN,BIM,0.2,0.7903225806451613,0.755967120005562
sonata,spark,LSTM,CNN,BIM,0.3,0.7903225806451613,0.755967120005562
sonata,spark,LSTM,CNN,FGSM,0.1,0.7580645161290323,0.6997313836309405
sonata,spark,LSTM,CNN,FGSM,0.2,0.24301075268817204,0.121374865735768
sonata,spark,LSTM,CNN,FGSM,0.3,0.24301075268817204,0.09775086505190313
sonata,spark,LSTM,CNN,PGD,0.1,0.6408602150537634,0.6139996752431985
sonata,spark,LSTM,CNN,PGD,0.2,0.2870967741935484,0.1810506523365905
sonata,spark,LSTM,CNN,PGD,0.3,0.24516129032258063,0.10356844518534054
sonata,spark,LSTM,CNN,RFGSM,0.1,0.7580645161290323,0.7304628098544317
sonata,spark,LSTM,CNN,RFGSM,0.2,0.7548387096774194,0.7278494349105853
sonata,spark,LSTM,CNN,RFGSM,0.3,0.7494623655913979,0.7234594321107204
sonata,spark,LSTM,LSTM,BIM,0.1,0.5344086021505376,0.4551442569406641
sonata,spark,LSTM,LSTM,BIM,0.2,0.5344086021505376,0.4551442569406641
sonata,spark,LSTM,LSTM,BIM,0.3,0.5344086021505376,0.4551442569406641
sonata,spark,LSTM,LSTM,FGSM,0.1,0.5290322580645161,0.430471827190182
sonata,spark,LSTM,LSTM,FGSM,0.2,0.5021505376344086,0.3816273490603759
