Target_Vehicle,Source_Vehicle,Target_Model,Source_Model,Attack,Epsilon,Accuracy,F1
soul,spark,CNN,FCN,RFGSM,0.3,0.45268817204301076,0.4043996837514979
soul,spark,CNN,CNN,BIM,0.1,0.44516129032258067,0.39895858773441345
soul,spark,CNN,CNN,BIM,0.2,0.44516129032258067,0.39895858773441345
soul,spark,CNN,CNN,BIM,0.3,0.44516129032258067,0.39895858773441345
soul,spark,CNN,CNN,FGSM,0.1,0.44623655913978494,0.3995042626625302
soul,spark,CNN,CNN,FGSM,0.2,0.4397849462365591,0.40074451129973854
soul,spark,CNN,CNN,FGSM,0.3,0.4096774193548387,0.38326733243821876
soul,spark,CNN,CNN,PGD,0.1,0.44731182795698926,0.40004829399146585
soul,spark,CNN,CNN,PGD,0.2,0.44408602150537635,0.39969322525856205
soul,spark,CNN,CNN,PGD,0.3,0.44193548387096776,0.40014124806744006
soul,spark,CNN,CNN,RFGSM,0.1,0.44623655913978494,0.3995042626625302
soul,spark,CNN,CNN,RFGSM,0.2,0.44623655913978494,0.3995042626625302
soul,spark,CNN,CNN,RFGSM,0.3,0.44623655913978494,0.3995042626625302
soul,spark,CNN,LSTM,BIM,0.1,0.44623655913978494,0.3995042626625302
soul,spark,CNN,LSTM,BIM,0.2,0.44623655913978494,0.3995042626625302
soul,spark,CNN,LSTM,BIM,0.3,0.44623655913978494,0.3995042626625302
soul,spark,CNN,LSTM,FGSM,0.1,0.44408602150537635,0.39841126174751273
soul,spark,CNN,LSTM,FGSM,0.2,0.44086021505376344,0.4036391002744397
soul,spark,CNN,LSTM,FGSM,0.3,0.4150537634408602,0.38939523050042707
soul,spark,CNN,LSTM,PGD,0.1,0.44731182795698926,0.40004829399146585
soul,spark,CNN,LSTM,PGD,0.2,0.45376344086021503,0.40929688217115934
soul,spark,CNN,LSTM,PGD,0.3,0.44946236559139785,0.4041353383458647
soul,spark,CNN,LSTM,RFGSM,0.1,0.44731182795698926,0.40004829399146585
soul,spark,CNN,LSTM,RFGSM,0.2,0.44731182795698926,0.40004829399146585
soul,spark,CNN,LSTM,RFGSM,0.3,0.44731182795698926,0.40004829399146585
soul,spark,LSTM,FCN,BIM,0.1,0.5182795698924731,0.5210137338070062
soul,spark,LSTM,FCN,BIM,0.2,0.5182795698924731,0.5210137338070062
soul,spark,LSTM,FCN,BIM,0.3,0.5182795698924731,0.5210137338070062
soul,spark,LSTM,FCN,FGSM,0.1,0.5150537634408602,0.5203807888926544
soul,spark,LSTM,FCN,FGSM,0.2,0.47634408602150535,0.48483091798637357
soul,spark,LSTM,FCN,FGSM,0.3,0.4935483870967742,0.41936284832403126
soul,spark,LSTM,FCN,PGD,0.1,0.5268817204301075,0.5352332803102784
soul,spark,LSTM,FCN,PGD,0.2,0.7505376344086021,0.7494923427278577
soul,spark,LSTM,FCN,PGD,0.3,0.6720430107526881,0.6770178312630487
soul,spark,LSTM,FCN,RFGSM,0.1,0.5172043010752688,0.5216510222455539
soul,spark,LSTM,FCN,RFGSM,0.2,0.5161290322580645,0.5202324243279279
soul,spark,LSTM,FCN,RFGSM,0.3,0.5204301075268817,0.5242550048640467
soul,spark,LSTM,CNN,BIM,0.1,0.5225806451612903,0.5286136542931499
soul,spark,LSTM,CNN,BIM,0.2,0.5225806451612903,0.5286136542931499
soul,spark,LSTM,CNN,BIM,0.3,0.5225806451612903,0.5286136542931499
soul,spark,LSTM,CNN,FGSM,0.1,0.513978494623656,0.5231970801796558
soul,spark,LSTM,CNN,FGSM,0.2,0.4806451612903226,0.5050774409439396
soul,spark,LSTM,CNN,FGSM,0.3,0.4483870967741935,0.483406061608777
soul,spark,LSTM,CNN,PGD,0.1,0.5258064516129032,0.5305419625412775
